CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,mod_Attrition_Flag,mod_Gender,mod_Education_Level,mod_Income_Category,mod_Card_Category,handled_Total_Trans_Amt,mod_Age_Group,Trans_per_Month,Avg_Trans_Amt,Util_Ratio
808284783,Existing Customer,62,F,1,Unknown,2.0,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0,0,,1.0,0,7.5766097669730375,Seniors,0.7857142857142857,44.34090909090909,0.0
708476808,Existing Customer,54,M,4,Unknown,3.0,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0,1,,5.0,0,6.954638864880987,Adults,0.8611111111111112,33.774193548387096,0.058003610428812406
710916408,Existing Customer,57,M,4,Graduate,2.0,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0,1,3.0,3.0,0,7.202661196523238,Adults,0.8205128205128205,41.9375,0.22277344672808883
708492558,Existing Customer,42,M,3,Unknown,2.0,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,1,,3.0,0,7.010311867307229,Adults,0.5833333333333334,52.714285714285715,0.05733032873806999
799825758,Existing Customer,42,M,4,High School,3.0,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,1,1.0,3.0,0,7.132497551660044,Adults,0.9722222222222222,35.74285714285714,0.5130248237817959
718619883,Existing Customer,54,F,0,Uneducated,2.0,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,0,0.0,1.0,0,7.174724309836376,Adults,0.6666666666666666,54.375,0.4725568942436412
711844758,Existing Customer,48,M,3,Graduate,1.0,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,1,3.0,4.0,0,7.236339342754344,Adults,1.0571428571428572,37.513513513513516,0.09549110766733082
714798783,Existing Customer,49,M,1,Graduate,1.0,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,1,3.0,4.0,0,7.119635638017636,Adults,0.5,68.61111111111111,0.04738960076246956
826762908,Existing Customer,52,M,3,High School,,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,1,1.0,4.0,0,7.644919344958857,Adults,0.75,58.02777777777778,0.10629592518370073
771894558,Existing Customer,50,M,3,High School,1.0,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,1,1.0,4.0,0,7.394493107219038,Adults,0.6410256410256411,65.04,0.15646326776395023
721074183,Existing Customer,49,M,1,Doctorate,2.0,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,1,5.0,3.0,0,7.013915474810528,Adults,0.6666666666666666,46.291666666666664,0.049505360321205345
715259583,Existing Customer,53,F,2,High School,2.0,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,0,1.0,1.0,0,7.348587530927593,Adults,0.8636363636363636,40.86842105263158,0.3545318910854159
718414008,Existing Customer,50,M,2,Graduate,1.0,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0,1,3.0,5.0,0,6.970730078143525,Adults,0.3611111111111111,81.84615384615384,0.029638428554873104
719666283,Existing Customer,55,F,1,Doctorate,2.0,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0,0,5.0,1.0,0,7.126087273299125,Adults,0.8055555555555556,42.86206896551724,0.6146817895400126
714877233,Existing Customer,53,M,1,High School,2.0,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0,1,1.0,4.0,0,7.414572881350589,Adults,0.8085106382978723,43.6578947368421,0.14973087587669223
785387883,Existing Customer,47,F,3,High School,1.0,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0,0,1.0,2.0,0,7.374629015218945,Adults,1.146341463414634,33.91489361702128,0.4065469904963041
771075258,Existing Customer,55,M,2,College,1.0,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0,1,2.0,5.0,1,7.1459844677143876,Adults,1.0,30.19047619047619,0.04424035230038243
711318033,Existing Customer,47,M,3,Graduate,1.0,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,1,3.0,3.0,0,7.173958319756794,Adults,0.6666666666666666,54.333333333333336,0.0
783554958,Existing Customer,58,M,4,Graduate,1.0,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0,1,3.0,5.0,0,7.221835825288449,Adults,0.5769230769230769,45.6,0.0
720201033,Attrited Customer,53,M,2,Graduate,2.0,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,1,1,3.0,4.0,0,6.580639137284949,Adults,0.5609756097560976,31.304347826086957,0.19084754477675894
718039683,Existing Customer,52,M,2,High School,1.0,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0,1,1.0,2.0,0,7.3277805384216315,Adults,0.6444444444444445,52.44827586206897,0.09606857818504286
710806083,Existing Customer,50,F,1,Uneducated,,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0,0,0.0,1.0,1,7.037027614686276,Adults,0.8333333333333334,37.9,0.17580753701211305
714752208,Existing Customer,42,F,1,Graduate,2.0,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0,0,3.0,1.0,0,6.88653164253051,Adults,0.4444444444444444,61.125,0.8295027162557459
822063408,Existing Customer,43,M,4,Unknown,2.0,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0,1,,2.0,0,7.108244139731541,Adults,0.41025641025641024,76.3125,0.4118802160039273
714490308,Existing Customer,57,M,4,Graduate,2.0,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0,1,3.0,4.0,0,7.356279876550748,Adults,0.6086956521739131,55.892857142857146,0.0862480539699014
713356833,Existing Customer,52,M,1,Graduate,2.0,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0,1,3.0,4.0,0,7.364547014255642,Adults,0.7906976744186046,46.411764705882355,0.6784366576819407
711402333,Existing Customer,47,M,2,Doctorate,1.0,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,1,5.0,1.0,0,7.309212365692763,Adults,0.8648648648648649,46.65625,0.2463678516228748
708296883,Existing Customer,44,F,3,Graduate,1.0,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0,0,3.0,2.0,0,7.072421900537371,Adults,0.7105263157894737,43.629629629629626,0.06706953783300706
719154483,Existing Customer,53,M,2,High School,3.0,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0,1,1.0,3.0,0,6.899723107284872,Adults,0.7222222222222222,38.11538461538461,0.2708628917838256
717721458,Existing Customer,45,M,4,College,3.0,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0,1,2.0,3.0,0,7.848153086199526,Adults,1.05,60.95238095238095,0.11395080707148347
711112683,Existing Customer,63,F,1,College,2.0,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,0,2.0,,0,7.4133673356952405,Seniors,0.8055555555555556,57.13793103448276,0.3952609024451727
715674483,Existing Customer,39,F,2,Post-Graduate,1.0,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,0,4.0,1.0,0,7.094234845924755,Adults,0.7037037037037037,63.36842105263158,0.4056406124093473
789322833,Attrited Customer,48,F,5,High School,2.0,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,0,1.0,1.0,0,6.513230110912307,Adults,0.47368421052631576,37.388888888888886,0.0
789968058,Existing Customer,51,M,1,Unknown,1.0,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,1,,5.0,0,7.0317412587631285,Adults,0.42857142857142855,62.833333333333336,0.25752545374059316
709919283,Existing Customer,54,M,4,Graduate,2.0,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,1,3.0,4.0,0,7.3632795869630385,Adults,0.7352941176470589,63.04,0.1686319174594667
718744008,Existing Customer,59,F,1,Graduate,1.0,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,0,3.0,1.0,0,7.1049654482698426,Adults,0.5555555555555556,60.85,0.17805840568271508
767712558,Attrited Customer,59,M,1,College,1.0,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,1,1,2.0,3.0,0,6.274762021241939,Adults,0.18867924528301888,53.0,0.0
712950783,Attrited Customer,48,F,4,Uneducated,2.0,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,1,0,0.0,1.0,0,6.606650186198215,Adults,0.42105263157894735,46.1875,0.0
716104983,Existing Customer,41,F,2,Graduate,1.0,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,0,3.0,1.0,0,7.388946097618437,Adults,0.96875,52.16129032258065,0.9408888888888889
818839983,Existing Customer,55,M,2,Graduate,2.0,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,1,3.0,5.0,0,7.373374309910049,Adults,0.68,46.8235294117647,0.14071088310736535
772288758,Existing Customer,47,F,4,Graduate,2.0,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,0,3.0,,0,7.203405521083095,Adults,0.8333333333333334,44.766666666666666,0.22957562161151618
712350858,Existing Customer,41,M,2,High School,2.0,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,1,1.0,4.0,0,7.1731917424865985,Adults,1.625,33.41025641025641,0.11787315823190263
711009708,Existing Customer,40,M,3,High School,1.0,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,1,1.0,4.0,0,7.20934025660291,Adults,0.7857142857142857,61.40909090909091,0.0
712720158,Existing Customer,68,M,1,Graduate,2.0,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,1,3.0,,0,7.555381944240273,Seniors,0.5714285714285714,59.6875,0.1191919191919192
712215258,Existing Customer,50,F,1,Graduate,1.0,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,0,3.0,2.0,1,7.1693500166706,Adults,0.7096774193548387,59.0,0.0
773827008,Existing Customer,47,M,4,Uneducated,1.0,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,1,0.0,3.0,0,6.992096427415888,Adults,0.7073170731707317,37.48275862068966,0.6403326403326404
795232683,Existing Customer,53,F,1,College,2.0,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,0,2.0,1.0,0,7.272398392570047,Adults,0.5531914893617021,55.34615384615385,0.43175487465181056
713786508,Existing Customer,42,F,5,Unknown,2.0,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,0,,2.0,0,7.122059881629142,Adults,0.7777777777777778,44.214285714285715,0.0
713539833,Existing Customer,48,F,4,High School,1.0,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,0,1.0,2.0,0,7.448333860897476,Adults,0.7631578947368421,59.172413793103445,0.0
712454058,Existing Customer,49,M,1,Doctorate,2.0,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,1,5.0,5.0,0,7.003065458786462,Adults,0.7105263157894737,40.7037037037037,0.06599743699273815
718759833,Existing Customer,44,F,2,Uneducated,2.0,Unknown,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,0,0.0,,1,6.9650803456014065,Adults,0.6857142857142857,44.083333333333336,0.0
718803333,Existing Customer,43,F,4,Graduate,3.0,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,0,3.0,1.0,0,7.1592919047975645,Adults,0.8529411764705882,44.310344827586206,0.6115805946791862
720253908,Existing Customer,56,M,0,High School,2.0,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,1,1.0,4.0,0,7.409741954080923,Adults,0.6511627906976745,58.964285714285715,0.3590462833099579
714133158,Existing Customer,59,F,1,College,1.0,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,0,2.0,,0,7.050122520269059,Adults,0.8611111111111112,37.16129032258065,0.30894886363636365
713187033,Existing Customer,46,M,1,Uneducated,2.0,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,1,0.0,3.0,0,7.477604243197589,Adults,1.0555555555555556,46.5,0.10122684393176597
714791208,Existing Customer,47,F,4,Unknown,3.0,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,0,,1.0,0,6.946975992135418,Adults,0.5853658536585366,43.291666666666664,0.6071223434807582
772426383,Existing Customer,50,F,4,Uneducated,2.0,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,0,0.0,2.0,0,7.030857476116121,Adults,0.7,40.357142857142854,0.5122349102773246
710975883,Existing Customer,51,F,3,Uneducated,2.0,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,0,0.0,1.0,0,7.406103381237015,Adults,0.6976744186046512,54.833333333333336,0.8059496567505721
714264408,Existing Customer,47,F,3,Uneducated,2.0,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,0,0.0,1.0,0,7.254177846456518,Adults,0.8055555555555556,48.724137931034484,0.46306641837368095
715827858,Existing Customer,58,F,4,Uneducated,2.0,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,0,0.0,1.0,0,7.105786129481271,Adults,0.48936170212765956,52.95652173913044,0.7700212615166548
713741358,Attrited Customer,46,M,5,Graduate,1.0,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,1,1,3.0,4.0,0,6.393590753950631,Adults,0.5151515151515151,35.11764705882353,0.07633055344958302
709531908,Existing Customer,53,M,3,High School,2.0,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,1,1.0,3.0,0,7.68937110752969,Adults,1.127659574468085,41.20754716981132,0.0
716493408,Existing Customer,45,F,4,Uneducated,3.0,Unknown,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,0,0.0,,0,7.373374309910049,Adults,1.0277777777777777,43.027027027027025,0.10828346456692914
714141108,Existing Customer,52,F,1,High School,2.0,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,0,1.0,1.0,0,7.236339342754344,Adults,0.6222222222222222,49.57142857142857,0.13322392958376847
708953883,Attrited Customer,53,M,2,Unknown,2.0,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,1,1,,4.0,0,6.630683385642372,Adults,0.5555555555555556,37.85,0.0
712608783,Existing Customer,50,M,2,High School,2.0,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,1,1.0,4.0,1,7.316548177182976,Adults,0.7555555555555555,44.23529411764706,0.03650480936377332
820353558,Existing Customer,41,F,3,High School,2.0,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,0,1.0,2.0,0,7.315883504509785,Adults,0.9444444444444444,44.205882352941174,0.14637133816474432
714964758,Existing Customer,45,F,5,Graduate,3.0,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,0,3.0,2.0,0,7.00850518208228,Adults,0.7777777777777778,39.464285714285715,0.1708653846153846
716264358,Existing Customer,53,M,3,Uneducated,2.0,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,1,0.0,4.0,0,7.782807262839695,Adults,1.119047619047619,51.02127659574468,0.06852791878172589
717296808,Existing Customer,67,F,1,Graduate,2.0,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,0,3.0,1.0,0,7.415776975415394,Seniors,0.5714285714285714,51.90625,0.8373253493013972
712977183,Existing Customer,57,F,2,Uneducated,1.0,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,0,0.0,2.0,1,7.259819610363186,Adults,0.6111111111111112,64.5909090909091,0.05502515142182528
710829108,Existing Customer,59,F,1,Uneducated,2.0,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,0,0.0,2.0,0,6.907755278982137,Adults,0.7777777777777778,35.67857142857143,0.2935041716328963
779562633,Existing Customer,45,M,2,Uneducated,2.0,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,1,0.0,2.0,0,7.23561914106675,Adults,0.5294117647058824,77.05555555555556,0.38953387627794145
715315833,Existing Customer,51,M,3,Graduate,2.0,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,1,3.0,4.0,0,7.126087273299125,Adults,0.6666666666666666,51.791666666666664,0.18971726994417432
815500983,Existing Customer,59,F,1,Uneducated,2.0,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,0,0.0,1.0,0,7.528869256642251,Adults,0.6666666666666666,51.666666666666664,0.6923875432525951
719360583,Existing Customer,53,M,1,Graduate,2.0,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,1,3.0,3.0,0,7.315218389752975,Adults,0.5555555555555556,60.08,0.5032544378698225
709701558,Existing Customer,47,M,3,Graduate,2.0,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0,1,3.0,3.0,0,7.2868764117507,Adults,1.3888888888888888,29.2,0.05864703951994749
721148358,Existing Customer,49,F,3,Uneducated,1.0,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0,0,0.0,,0,7.207118856207756,Adults,0.7105263157894737,49.925925925925924,0.0
779862408,Existing Customer,49,M,3,Post-Graduate,1.0,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0,1,4.0,4.0,0,6.992096427415888,Adults,1.0,32.93939393939394,0.07359031538706594
812627208,Existing Customer,60,F,0,College,1.0,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,0,2.0,1.0,0,7.112327444710911,Adults,0.6,37.15151515151515,0.5131057498435654
711033408,Existing Customer,50,F,2,High School,2.0,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,0,1.0,1.0,0,7.115582126184454,Adults,0.7777777777777778,43.92857142857143,0.17381079636557992
779956608,Existing Customer,41,F,2,Post-Graduate,2.0,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0,0,4.0,,0,7.349873704738337,Adults,1.032258064516129,48.59375,0.0
780376683,Existing Customer,57,M,1,Graduate,2.0,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0,1,3.0,4.0,0,7.510977752014095,Adults,0.5106382978723404,76.125,0.13523131672597866
717912483,Existing Customer,43,M,4,Graduate,,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0,1,3.0,4.0,0,7.227662498728654,Adults,1.2962962962962963,39.31428571428572,0.0
714454758,Existing Customer,57,F,3,Graduate,2.0,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,0,3.0,1.0,0,7.4798641311650265,Adults,0.7872340425531915,47.86486486486486,0.25114227193949895
780466533,Existing Customer,54,M,3,Doctorate,2.0,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0,1,5.0,5.0,0,7.535830462798367,Adults,1.2682926829268293,36.01923076923077,0.07762134123749537
715735233,Existing Customer,51,F,5,Post-Graduate,2.0,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,0,4.0,1.0,0,7.426549072397305,Adults,0.9545454545454546,39.976190476190474,0.4633227022325312
720476733,Existing Customer,47,F,3,High School,2.0,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,0,1.0,1.0,0,6.910750787961936,Adults,0.6470588235294118,45.54545454545455,0.1325481088254811
715872333,Existing Customer,41,M,0,High School,,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0,1,1.0,5.0,0,7.20414929203594,Adults,0.5833333333333334,64.0,0.10969583836609202
712375758,Existing Customer,53,M,3,Uneducated,2.0,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0,1,0.0,4.0,0,7.2875606403097235,Adults,0.9767441860465116,34.785714285714285,0.0868053437442811
708868233,Attrited Customer,68,M,0,High School,2.0,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,1,1,1.0,1.0,0,6.634633357861686,Seniors,0.40384615384615385,36.19047619047619,0.6257387193214211
718030083,Existing Customer,59,M,1,College,2.0,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,0,1,2.0,3.0,0,7.264730177929867,Adults,0.6111111111111112,64.9090909090909,0.2143310888070131
720707283,Existing Customer,48,M,4,Unknown,2.0,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0,1,,4.0,0,7.48324441607385,Adults,1.1666666666666667,42.30952380952381,0.16376701966717094
771698658,Existing Customer,44,M,5,Graduate,2.0,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0,1,3.0,3.0,0,7.172424577124845,Adults,0.84375,48.22222222222222,0.17633614627285513
748326258,Existing Customer,48,M,3,College,2.0,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0,1,2.0,4.0,0,7.302496423727326,Adults,1.0,36.170731707317074,0.13266135587709316
770817783,Existing Customer,47,M,4,Graduate,2.0,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,0,1,3.0,3.0,1,6.966967138613983,Adults,0.8181818181818182,39.25925925925926,0.048644107080774136
779353083,Existing Customer,47,M,2,Graduate,2.0,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0,1,3.0,3.0,1,7.193685818395112,Adults,1.0,41.5625,0.042531000115888284
711441333,Existing Customer,43,F,1,High School,3.0,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,0,0,1.0,1.0,1,7.114769448366463,Adults,0.7714285714285715,45.51851851851852,0.1502758227125737
719808558,Attrited Customer,55,F,2,Graduate,2.0,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,1,0,3.0,1.0,0,6.787844982309579,Adults,0.627906976744186,32.81481481481482,0.0
711551958,Attrited Customer,59,M,2,Post-Graduate,2.0,$60K - $80K,Blue,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,1,1,4.0,3.0,0,6.739336627357174,Adults,0.5217391304347826,35.166666666666664,0.0
809164083,Existing Customer,63,M,1,Graduate,2.0,$40K - $60K,Blue,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,0,1,3.0,2.0,0,7.280008252884188,Seniors,0.6607142857142857,39.189189189189186,0.6792668957617412
820596183,Existing Customer,58,M,2,College,2.0,$120K +,Blue,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,0,1,2.0,5.0,0,7.7458682297922685,Adults,0.9056603773584906,48.145833333333336,0.09812758634817881
715999608,Existing Customer,53,F,2,High School,2.0,Less than $40K,Blue,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,0,0,1.0,1.0,0,7.229113877793302,Adults,0.7222222222222222,53.0,0.6937315944467817
710565408,Existing Customer,59,M,0,Unknown,,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0,1,,4.0,1,6.9411900550683745,Adults,0.65,39.73076923076923,0.039373044385212656
805543158,Existing Customer,52,M,3,Graduate,2.0,$120K +,Blue,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0,1,3.0,5.0,0,7.329093736246592,Adults,0.851063829787234,38.075,0.19907992062060256
709752183,Existing Customer,48,M,3,High School,1.0,$60K - $80K,Blue,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0,1,1.0,3.0,0,7.226209010100671,Adults,1.0277777777777777,37.13513513513514,0.22017144856543036
716479233,Existing Customer,43,M,4,High School,2.0,$40K - $60K,Blue,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0,1,1.0,2.0,0,6.985641817639208,Adults,0.5833333333333334,51.42857142857143,0.12980841755920952
